time_stamp,pm2.5_atm,pm10.0_atm,SensorID
2025-02-01T00:00:00Z,8.6,9.2,260741
2025-03-01T00:00:00Z,8.7,9.4,260741
2025-04-01T00:00:00Z,12.1,13.3,260741
2025-05-01T00:00:00Z,17.3,18.7,260741
2025-02-01T00:00:00Z,10.1,11.1,260745
2025-03-01T00:00:00Z,5.2,5.8,260745
2025-04-01T00:00:00Z,6.2,6.9,260745
2025-05-01T00:00:00Z,9.1,10,260745
2025-06-01T00:00:00Z,12.5,13.4,260745
2025-07-01T00:00:00Z,9.5,10,260745
2025-08-01T00:00:00Z,13.1,14,260745
2025-09-01T00:00:00Z,8.7,9.3,260745
2025-10-01T00:00:00Z,8.7,9.5,260745
2025-02-01T00:00:00Z,9.4,10.5,260749
2025-03-01T00:00:00Z,6.1,6.9,260749
2025-04-01T00:00:00Z,8,8.9,260749
2025-10-01T00:00:00Z,10.2,11.2,260749
2025-02-01T00:00:00Z,4,4.5,260753
2025-03-01T00:00:00Z,5.3,6.2,260753
2025-04-01T00:00:00Z,9,10.4,260753
2025-05-01T00:00:00Z,12.2,13.8,260753
2025-06-01T00:00:00Z,16,18.1,260753
2025-07-01T00:00:00Z,14.1,15.5,260753
2025-08-01T00:00:00Z,15.6,17,260753
2025-09-01T00:00:00Z,9.3,10.2,260753
2025-10-01T00:00:00Z,8.9,10,260753
2025-02-01T00:00:00Z,18.7,22.2,2608
2025-03-01T00:00:00Z,10.4,11.9,2608
2025-04-01T00:00:00Z,9.4,10.4,2608
2025-05-01T00:00:00Z,9.7,10.6,2608
2025-06-01T00:00:00Z,12.5,13.5,2608
2025-07-01T00:00:00Z,9.1,9.7,2608
2025-08-01T00:00:00Z,13.3,14.5,2608
2025-09-01T00:00:00Z,8.6,9.2,2608
2025-10-01T00:00:00Z,14,16,2608
2025-02-01T00:00:00Z,8.3,11.8,260829
2025-02-01T00:00:00Z,12.3,15.1,260831
2025-03-01T00:00:00Z,9.1,11.2,260831
2025-04-01T00:00:00Z,12.1,15.1,260831
2025-05-01T00:00:00Z,14.4,17.9,260831
2025-02-01T00:00:00Z,17.4,23.5,260839
2025-03-01T00:00:00Z,9.5,14.1,260839
2025-04-01T00:00:00Z,13,18.5,260839
2025-05-01T00:00:00Z,14.2,21.5,260839
2025-06-01T00:00:00Z,19.7,27.6,260839
2025-07-01T00:00:00Z,15.9,19.8,260839
2025-08-01T00:00:00Z,18.2,24.3,260839
2025-09-01T00:00:00Z,14.3,18.6,260839
2025-10-01T00:00:00Z,14.6,19.7,260839
2025-03-01T00:00:00Z,2.7,3.8,260845
2025-04-01T00:00:00Z,3.7,4.7,260845
2025-05-01T00:00:00Z,3.6,4.7,260845
2025-06-01T00:00:00Z,7.1,8.4,260845
2025-07-01T00:00:00Z,8.4,9.3,260845
2025-08-01T00:00:00Z,5.7,6.4,260845
2025-09-01T00:00:00Z,3.3,3.8,260845
2025-10-01T00:00:00Z,4.1,4.8,260845
2025-02-01T00:00:00Z,7.1,8.6,260855
2025-03-01T00:00:00Z,7,9.1,260855
2025-04-01T00:00:00Z,11.1,14.2,260855
2025-05-01T00:00:00Z,13.2,17.2,260855
2025-06-01T00:00:00Z,19.3,24.5,260855
2025-07-01T00:00:00Z,15.8,18.3,260855
2025-08-01T00:00:00Z,18.4,22.1,260855
2025-09-01T00:00:00Z,12.5,14.8,260855
2025-10-01T00:00:00Z,12,15.2,260855
2025-02-01T00:00:00Z,5.4,9.2,260863
2025-03-01T00:00:00Z,6.2,9.2,260863
2025-04-01T00:00:00Z,9.3,12.9,260863
2025-05-01T00:00:00Z,11.2,16.1,260863
2025-06-01T00:00:00Z,14.7,19.6,260863
2025-07-01T00:00:00Z,12.3,14.8,260863
2025-08-01T00:00:00Z,15.7,19.9,260863
2025-09-01T00:00:00Z,12.4,15.5,260863
2025-10-01T00:00:00Z,10.9,14.2,260863
2025-04-01T00:00:00Z,4,4.8,261057
2025-05-01T00:00:00Z,3.2,3.9,261057
2025-06-01T00:00:00Z,5,5.7,261057
2025-07-01T00:00:00Z,3.4,3.9,261057
2025-08-01T00:00:00Z,73.6,74,261057
2025-09-01T00:00:00Z,285.5,286,261057
2025-10-01T00:00:00Z,2.7,3.3,261057
2025-02-01T00:00:00Z,5,6.6,261061
2025-03-01T00:00:00Z,5.1,7,261061
2025-04-01T00:00:00Z,8.4,10.8,261061
2025-05-01T00:00:00Z,11.4,14.7,261061
2025-06-01T00:00:00Z,15.2,19.2,261061
2025-07-01T00:00:00Z,12.2,14,261061
2025-08-01T00:00:00Z,14.1,16.6,261061
2025-09-01T00:00:00Z,8.7,10.2,261061
2025-10-01T00:00:00Z,8.1,10.4,261061
2025-02-01T00:00:00Z,11.2,14.7,261071
2025-03-01T00:00:00Z,8.7,11.6,261071
2025-04-01T00:00:00Z,12.3,16.4,261071
2025-05-01T00:00:00Z,16.9,22.6,261071
2025-06-01T00:00:00Z,23.6,31.4,261071
2025-07-01T00:00:00Z,18.1,21.8,261071
2025-08-01T00:00:00Z,18.4,22.8,261071
2025-09-01T00:00:00Z,11.6,14.2,261071
2025-10-01T00:00:00Z,12,16.1,261071
2025-02-01T00:00:00Z,1.3,1.7,261085
2025-03-01T00:00:00Z,1.2,1.7,261085
2025-04-01T00:00:00Z,2.5,3.1,261085
2025-05-01T00:00:00Z,3.2,4,261085
2025-06-01T00:00:00Z,4.5,5.1,261085
2025-07-01T00:00:00Z,3.7,4.1,261085
2025-08-01T00:00:00Z,4.9,5.7,261085
2025-09-01T00:00:00Z,2.8,3.3,261085
2025-10-01T00:00:00Z,3,3.7,261085
2025-03-01T00:00:00Z,2.2,2.8,261109
2025-04-01T00:00:00Z,3.8,4.7,261109
2025-05-01T00:00:00Z,7.5,9,261109
2025-06-01T00:00:00Z,13.4,15.7,261109
2025-07-01T00:00:00Z,9.7,10.9,261109
2025-08-01T00:00:00Z,9.2,10.3,261109
2025-09-01T00:00:00Z,6.3,7.1,261109
2025-10-01T00:00:00Z,7.8,9.6,261109
2025-02-01T00:00:00Z,16.7,22.4,261189
2025-03-01T00:00:00Z,9,13.5,261189
2025-04-01T00:00:00Z,9.3,13.6,261189
2025-05-01T00:00:00Z,12.3,18.5,261189
2025-06-01T00:00:00Z,16.3,22.4,261189
2025-02-01T00:00:00Z,1.8,2.4,261199
2025-02-01T00:00:00Z,13.6,15.8,2612
2025-03-01T00:00:00Z,9.5,10.5,2612
2025-04-01T00:00:00Z,10.2,11.6,2612
2025-05-01T00:00:00Z,11.3,12.7,2612
2025-06-01T00:00:00Z,16.6,19.2,2612
2025-02-01T00:00:00Z,12.8,15.7,261203
2025-03-01T00:00:00Z,7.9,10.2,261203
2025-03-01T00:00:00Z,6.3,8.6,261211
2025-04-01T00:00:00Z,9.3,12.1,261211
2025-05-01T00:00:00Z,11.2,15,261211
2025-06-01T00:00:00Z,14.6,18.1,261211
2025-07-01T00:00:00Z,11.6,13.4,261211
2025-08-01T00:00:00Z,14.7,17.5,261211
2025-09-01T00:00:00Z,11.4,13.5,261211
2025-10-01T00:00:00Z,10.1,12.3,261211
2025-02-01T00:00:00Z,8.4,10.1,261225
2025-03-01T00:00:00Z,10.2,12.5,261225
2025-04-01T00:00:00Z,13.6,16.9,261225
2025-05-01T00:00:00Z,144.2,148.2,261225
2025-06-01T00:00:00Z,152.9,158.5,261225
2025-07-01T00:00:00Z,23.5,27.1,261225
2025-08-01T00:00:00Z,20.1,24.8,261225
2025-09-01T00:00:00Z,14.2,17.1,261225
2025-10-01T00:00:00Z,26.4,30.7,261225
2025-02-01T00:00:00Z,4.6,5.8,261235
2025-03-01T00:00:00Z,5.8,7.4,261235
2025-04-01T00:00:00Z,9.6,11.8,261235
2025-05-01T00:00:00Z,13.5,16.8,261235
2025-06-01T00:00:00Z,19.6,23.6,261235
2025-07-01T00:00:00Z,15,16.8,261235
2025-08-01T00:00:00Z,16,18.3,261235
2025-09-01T00:00:00Z,10.9,12.4,261235
2025-10-01T00:00:00Z,9.6,11.8,261235
2025-03-01T00:00:00Z,2.1,2.6,261237
2025-06-01T00:00:00Z,16.1,17.7,261237
2025-07-01T00:00:00Z,12.9,13.7,261237
2025-08-01T00:00:00Z,16.3,17.6,261237
2025-09-01T00:00:00Z,13.1,14,261237
2025-10-01T00:00:00Z,13.1,14.4,261237
2025-02-01T00:00:00Z,6.4,8.1,26127
2025-03-01T00:00:00Z,4.3,5.5,26127
2025-04-01T00:00:00Z,5.3,6.7,26127
2025-05-01T00:00:00Z,6.7,8.4,26127
2025-06-01T00:00:00Z,10.4,13.1,26127
2025-07-01T00:00:00Z,70.1,71.7,26127
2025-08-01T00:00:00Z,10.2,12.4,26127
2025-09-01T00:00:00Z,5.4,6.6,26127
2025-10-01T00:00:00Z,6.2,7.8,26127
2025-02-01T00:00:00Z,6.5,7.1,261309
2025-03-01T00:00:00Z,5.4,5.9,261309
2025-04-01T00:00:00Z,8.6,9.4,261309
2025-05-01T00:00:00Z,10.9,11.9,261309
2025-06-01T00:00:00Z,15.2,16.6,261309
2025-07-01T00:00:00Z,13.2,14.1,261309
2025-08-01T00:00:00Z,15.3,16.4,261309
2025-09-01T00:00:00Z,87.9,88.6,261309
2025-10-01T00:00:00Z,1826.2,1826.4,261309
2025-02-01T00:00:00Z,12.6,17.4,261341
2025-03-01T00:00:00Z,7.5,11.6,261341
2025-04-01T00:00:00Z,11.2,16.8,261341
2025-05-01T00:00:00Z,13.3,20.1,261341
2025-06-01T00:00:00Z,17.5,24.3,261341
2025-07-01T00:00:00Z,15,18.4,261341
2025-08-01T00:00:00Z,17.9,23.5,261341
2025-09-01T00:00:00Z,14.2,18.3,261341
2025-10-01T00:00:00Z,12.1,16.3,261341
2025-02-01T00:00:00Z,1.5,1.9,261343
2025-03-01T00:00:00Z,1,1.3,261343
2025-04-01T00:00:00Z,1.9,2.2,261343
2025-05-01T00:00:00Z,2.2,2.7,261343
2025-06-01T00:00:00Z,2.9,3.3,261343
2025-07-01T00:00:00Z,2.1,2.3,261343
2025-08-01T00:00:00Z,3.1,3.4,261343
2025-09-01T00:00:00Z,3.5,4,261343
2025-10-01T00:00:00Z,3.8,4.3,261343
2025-02-01T00:00:00Z,4.3,5.5,261363
2025-03-01T00:00:00Z,5.5,7.2,261363
2025-04-01T00:00:00Z,10,12.4,261363
2025-05-01T00:00:00Z,13.1,16.6,261363
2025-06-01T00:00:00Z,18.2,22.5,261363
2025-07-01T00:00:00Z,219.8,221.8,261363
2025-08-01T00:00:00Z,15.8,18.3,261363
2025-09-01T00:00:00Z,9.4,10.7,261363
2025-10-01T00:00:00Z,9,11,261363
2025-02-01T00:00:00Z,5.4,7.7,261473
2025-03-01T00:00:00Z,6.9,9.7,261473
2025-04-01T00:00:00Z,8.8,12.3,261473
2025-05-01T00:00:00Z,10.9,16,261473
2025-06-01T00:00:00Z,14.8,19.8,261473
2025-07-01T00:00:00Z,13.2,15.9,261473
2025-08-01T00:00:00Z,15.6,19.9,261473
2025-09-01T00:00:00Z,11.8,15,261473
2025-10-01T00:00:00Z,7.4,10.5,261473
2025-02-01T00:00:00Z,17,20.1,261475
2025-03-01T00:00:00Z,10.7,13.7,261475
2025-04-01T00:00:00Z,14.3,18.5,261475
2025-05-01T00:00:00Z,17,22.6,261475
2025-06-01T00:00:00Z,23.5,30.3,261475
2025-07-01T00:00:00Z,20.7,24.2,261475
2025-08-01T00:00:00Z,21,26.1,261475
2025-09-01T00:00:00Z,14.7,18.3,261475
2025-09-01T00:00:00Z,12.3,16,261479
2025-02-01T00:00:00Z,2.8,3,26149
2025-03-01T00:00:00Z,1.7,1.9,26149
2025-04-01T00:00:00Z,1.1,1.3,26149
2025-05-01T00:00:00Z,4.5,4.7,26149
2025-06-01T00:00:00Z,4.7,5,26149
2025-07-01T00:00:00Z,4.2,4.5,26149
2025-08-01T00:00:00Z,5.6,5.9,26149
2025-09-01T00:00:00Z,4.4,4.7,26149
2025-10-01T00:00:00Z,3.3,3.5,26149
2025-02-01T00:00:00Z,1.8,2.2,261495
2025-03-01T00:00:00Z,1.6,1.9,261495
2025-04-01T00:00:00Z,3.7,4.3,261495
2025-05-01T00:00:00Z,6.4,7.5,261495
2025-06-01T00:00:00Z,8.2,9.5,261495
2025-07-01T00:00:00Z,4.6,5.2,261495
2025-08-01T00:00:00Z,8,8.7,261495
2025-09-01T00:00:00Z,2.9,3.2,261495
2025-10-01T00:00:00Z,3.6,4.1,261495
2025-02-01T00:00:00Z,9,10.5,26157
2025-03-01T00:00:00Z,7,8.2,26157
2025-04-01T00:00:00Z,10.5,12.3,26157
2025-05-01T00:00:00Z,14.2,16.5,26157
2025-06-01T00:00:00Z,18.4,21.2,26157
2025-07-01T00:00:00Z,14.6,16.2,26157
2025-08-01T00:00:00Z,16.2,18.2,26157
2025-09-01T00:00:00Z,10.4,11.5,26157
2025-10-01T00:00:00Z,10,11.7,26157
2025-02-01T00:00:00Z,1.5,1.9,261635
2025-03-01T00:00:00Z,157.1,157.7,261635
2025-04-01T00:00:00Z,255.6,256.2,261635
2025-05-01T00:00:00Z,4.3,5,261635
2025-06-01T00:00:00Z,3.8,4.3,261635
2025-07-01T00:00:00Z,1.9,2.2,261635
2025-08-01T00:00:00Z,6.7,7.6,261635
2025-09-01T00:00:00Z,1.9,2.2,261635
2025-10-01T00:00:00Z,2.5,3.1,261635
2025-02-01T00:00:00Z,4.9,5.8,261639
2025-03-01T00:00:00Z,5.5,6.6,261639
2025-04-01T00:00:00Z,7,8.4,261639
2025-05-01T00:00:00Z,14.9,17.6,261639
2025-06-01T00:00:00Z,22,25.8,261639
2025-07-01T00:00:00Z,18.1,19.9,261639
2025-08-01T00:00:00Z,17.3,19.6,261639
2025-09-01T00:00:00Z,12.3,13.7,261639
2025-10-01T00:00:00Z,11.9,14.3,261639
2025-02-01T00:00:00Z,4.9,6,261643
2025-03-01T00:00:00Z,6.3,7.9,261643
2025-04-01T00:00:00Z,10.7,13.2,261643
2025-05-01T00:00:00Z,13.9,17.1,261643
2025-06-01T00:00:00Z,19.6,23.8,261643
2025-07-01T00:00:00Z,16.4,18.5,261643
2025-08-01T00:00:00Z,17.6,20.4,261643
2025-09-01T00:00:00Z,12.2,14.1,261643
2025-10-01T00:00:00Z,11,13.6,261643
2025-05-01T00:00:00Z,36.7,40.8,261645
2025-06-01T00:00:00Z,3.3,4.1,261645
2025-07-01T00:00:00Z,5.6,6,261645
2025-02-01T00:00:00Z,12.3,16,261651
2025-03-01T00:00:00Z,7.2,10.5,261651
2025-04-01T00:00:00Z,10.4,14.2,261651
2025-05-01T00:00:00Z,12.9,18.4,261651
2025-06-01T00:00:00Z,17.2,22.6,261651
2025-07-01T00:00:00Z,14.2,17,261651
2025-08-01T00:00:00Z,16.5,20.9,261651
2025-09-01T00:00:00Z,12.6,15.7,261651
2025-10-01T00:00:00Z,11.8,15.4,261651
2025-05-01T00:00:00Z,38.9,42,261669
2025-06-01T00:00:00Z,3.1,3.8,261669
2025-07-01T00:00:00Z,5.2,5.5,261669
2025-05-01T00:00:00Z,37.1,40.8,261677
2025-06-01T00:00:00Z,3.4,4.2,261677
2025-07-01T00:00:00Z,7.9,8.3,261677
2025-05-01T00:00:00Z,38.4,42.5,261679
2025-06-01T00:00:00Z,3.1,3.8,261679
2025-07-01T00:00:00Z,5.4,5.8,261679
2025-02-01T00:00:00Z,30.5,34.5,261683
2025-03-01T00:00:00Z,166.6,336.1,261683
2025-04-01T00:00:00Z,139.1,164.3,261683
2025-05-01T00:00:00Z,18.6,22,261683
2025-06-01T00:00:00Z,3.5,3.9,261683
2025-07-01T00:00:00Z,7.1,7.6,261683
2025-08-01T00:00:00Z,8.7,11.4,261683
2025-09-01T00:00:00Z,1.3,1.5,261683
2025-10-01T00:00:00Z,1.6,2.1,261683
2025-02-01T00:00:00Z,33.2,39.4,261687
2025-03-01T00:00:00Z,176.5,329.1,261687
2025-04-01T00:00:00Z,134.9,156.1,261687
2025-05-01T00:00:00Z,18.5,21.6,261687
2025-06-01T00:00:00Z,3.5,3.8,261687
2025-07-01T00:00:00Z,7.2,7.7,261687
2025-08-01T00:00:00Z,5.5,6.2,261687
2025-09-01T00:00:00Z,1.3,1.4,261687
2025-10-01T00:00:00Z,1.8,2.2,261687
2025-02-01T00:00:00Z,31.8,34.5,261689
2025-03-01T00:00:00Z,170.2,347.9,261689
2025-04-01T00:00:00Z,143.6,168.7,261689
2025-05-01T00:00:00Z,19.3,22.6,261689
2025-06-01T00:00:00Z,3.7,4.1,261689
2025-07-01T00:00:00Z,7.9,8.3,261689
2025-08-01T00:00:00Z,8.1,10,261689
2025-09-01T00:00:00Z,1.5,1.7,261689
2025-10-01T00:00:00Z,1.9,2.4,261689
2025-03-01T00:00:00Z,6.3,7.2,261691
2025-04-01T00:00:00Z,1.9,3.6,261691
2025-08-01T00:00:00Z,9.5,11.4,261691
2025-09-01T00:00:00Z,12.7,15.7,261691
2025-05-01T00:00:00Z,37.1,40,261705
2025-06-01T00:00:00Z,3.4,4.2,261705
2025-07-01T00:00:00Z,5.5,5.9,261705
2025-03-01T00:00:00Z,9.7,11.9,261711
2025-04-01T00:00:00Z,13.1,16.5,261711
2025-05-01T00:00:00Z,65.5,69.8,261711
2025-06-01T00:00:00Z,23.4,29.1,261711
2025-07-01T00:00:00Z,21,23.9,261711
2025-08-01T00:00:00Z,18.2,21.4,261711
2025-09-01T00:00:00Z,12.1,14.1,261711
2025-10-01T00:00:00Z,12.7,16.2,261711
2025-02-01T00:00:00Z,3.1,4.5,261713
2025-02-01T00:00:00Z,4.4,5.6,261723
2025-03-01T00:00:00Z,5,6.7,261723
2025-04-01T00:00:00Z,38.4,40.7,261723
2025-05-01T00:00:00Z,20.8,23.8,261723
2025-06-01T00:00:00Z,15.6,18.8,261723
2025-07-01T00:00:00Z,11.5,13,261723
2025-08-01T00:00:00Z,14.6,16.9,261723
2025-09-01T00:00:00Z,8.3,9.6,261723
2025-10-01T00:00:00Z,6.6,8.1,261723
2025-02-01T00:00:00Z,7.7,9.7,261727
2025-03-01T00:00:00Z,8.5,10.7,261727
2025-04-01T00:00:00Z,11,14.2,261727
2025-05-01T00:00:00Z,15,19.1,261727
2025-06-01T00:00:00Z,20.9,26.2,261727
2025-07-01T00:00:00Z,16.1,18.5,261727
2025-08-01T00:00:00Z,17.2,20.4,261727
2025-09-01T00:00:00Z,11,12.8,261727
2025-10-01T00:00:00Z,10.5,13.5,261727
2025-02-01T00:00:00Z,0.1,0.2,261729
2025-03-01T00:00:00Z,1.1,1.4,261729
2025-04-01T00:00:00Z,0.4,0.6,261729
2025-05-01T00:00:00Z,3.4,4,261729
2025-06-01T00:00:00Z,5.5,6.2,261729
2025-07-01T00:00:00Z,4.9,5.4,261729
2025-08-01T00:00:00Z,4.8,5.4,261729
2025-09-01T00:00:00Z,3,3.3,261729
2025-10-01T00:00:00Z,6.3,7.2,261729
2025-02-01T00:00:00Z,10.2,13.4,261731
2025-03-01T00:00:00Z,6.3,9.2,261731
2025-04-01T00:00:00Z,9.3,12.7,261731
2025-05-01T00:00:00Z,11.1,15.9,261731
2025-06-01T00:00:00Z,14.6,19.4,261731
2025-07-01T00:00:00Z,8.9,10.9,261731
2025-08-01T00:00:00Z,15.7,19.8,261731
2025-09-01T00:00:00Z,12.6,15.7,261731
2025-10-01T00:00:00Z,11,14.3,261731
2025-02-01T00:00:00Z,2.5,3.5,261737
2025-03-01T00:00:00Z,4,5.8,261737
2025-04-01T00:00:00Z,7.6,10,261737
2025-05-01T00:00:00Z,10.5,14,261737
2025-06-01T00:00:00Z,14.2,17.9,261737
2025-07-01T00:00:00Z,10.4,12,261737
2025-08-01T00:00:00Z,13.2,15.2,261737
2025-09-01T00:00:00Z,8.2,9.6,261737
2025-10-01T00:00:00Z,7.2,9.4,261737
2025-03-01T00:00:00Z,4.9,6.5,261739
2025-04-01T00:00:00Z,7.4,9.4,261739
2025-05-01T00:00:00Z,8.4,10.9,261739
2025-06-01T00:00:00Z,11.7,14.1,261739
2025-07-01T00:00:00Z,9.9,11.2,261739
2025-08-01T00:00:00Z,11.6,13.5,261739
2025-09-01T00:00:00Z,9.8,11.4,261739
2025-10-01T00:00:00Z,8.4,10.2,261739
2025-02-01T00:00:00Z,11,13.5,261751
2025-03-01T00:00:00Z,8.4,10.9,261751
2025-04-01T00:00:00Z,12.2,15.6,261751
2025-05-01T00:00:00Z,14.6,19,261751
2025-06-01T00:00:00Z,20.8,25.9,261751
2025-07-01T00:00:00Z,18.8,21.6,261751
2025-08-01T00:00:00Z,19.4,23.4,261751
2025-09-01T00:00:00Z,14.9,17.8,261751
2025-10-01T00:00:00Z,14.9,19.2,261751
2025-02-01T00:00:00Z,5.5,7,261755
2025-03-01T00:00:00Z,5.2,6.8,261755
2025-04-01T00:00:00Z,8.5,10.8,261755
2025-05-01T00:00:00Z,11.2,14.4,261755
2025-06-01T00:00:00Z,15.7,19,261755
2025-07-01T00:00:00Z,12.9,14.5,261755
2025-08-01T00:00:00Z,15.2,17.8,261755
2025-09-01T00:00:00Z,11.2,13.1,261755
2025-10-01T00:00:00Z,9.2,11.2,261755
2025-02-01T00:00:00Z,9,10.1,261763
2025-03-01T00:00:00Z,4.8,5.9,261763
2025-04-01T00:00:00Z,2.4,2.9,261763
2025-05-01T00:00:00Z,2.3,2.8,261763
2025-06-01T00:00:00Z,3.4,3.9,261763
2025-07-01T00:00:00Z,3.7,3.9,261763
2025-08-01T00:00:00Z,6.6,7.1,261763
2025-09-01T00:00:00Z,3.5,3.8,261763
2025-10-01T00:00:00Z,5.7,6.5,261763
2025-02-01T00:00:00Z,18.5,23.8,261765
2025-03-01T00:00:00Z,9.4,13.4,261765
2025-04-01T00:00:00Z,11.5,15.7,261765
2025-05-01T00:00:00Z,13,18.6,261765
2025-06-01T00:00:00Z,17.9,23.6,261765
2025-07-01T00:00:00Z,13.1,15.6,261765
2025-08-01T00:00:00Z,14,17.8,261765
2025-09-01T00:00:00Z,9.8,12.4,261765
2025-02-01T00:00:00Z,1.1,1.4,261767
2025-03-01T00:00:00Z,1,1.4,261767
2025-04-01T00:00:00Z,1.5,2,261767
2025-05-01T00:00:00Z,0.5,0.8,261767
2025-06-01T00:00:00Z,1.1,1.5,261767
2025-07-01T00:00:00Z,1.3,1.6,261767
2025-08-01T00:00:00Z,1.3,1.7,261767
2025-09-01T00:00:00Z,1.7,2,261767
2025-10-01T00:00:00Z,1.6,2,261767
2025-03-01T00:00:00Z,9.2,11.9,261771
2025-04-01T00:00:00Z,12.1,15.9,261771
2025-05-01T00:00:00Z,16.8,21.9,261771
2025-06-01T00:00:00Z,23.5,30,261771
2025-07-01T00:00:00Z,18.7,21.7,261771
2025-08-01T00:00:00Z,18.8,22.5,261771
2025-09-01T00:00:00Z,12.2,14.4,261771
2025-10-01T00:00:00Z,11.7,15.3,261771
2025-02-01T00:00:00Z,2.9,3.5,261773
2025-03-01T00:00:00Z,1.8,2.3,261773
2025-02-01T00:00:00Z,3.5,4.5,261781
2025-03-01T00:00:00Z,3.5,5.3,261781
2025-04-01T00:00:00Z,3.9,5.4,261781
2025-05-01T00:00:00Z,5.8,7.6,261781
2025-06-01T00:00:00Z,9.3,11.7,261781
2025-07-01T00:00:00Z,6.3,7.8,261781
2025-08-01T00:00:00Z,9.8,11.7,261781
2025-09-01T00:00:00Z,5.2,6.7,261781
2025-05-01T00:00:00Z,35.5,39,262149
2025-06-01T00:00:00Z,3.2,4.4,262149
2025-07-01T00:00:00Z,5.5,5.9,262149
2025-02-01T00:00:00Z,30.1,33.9,262157
2025-03-01T00:00:00Z,167,350.8,262157
2025-04-01T00:00:00Z,131.4,157,262157
2025-05-01T00:00:00Z,19.8,23.4,262157
2025-06-01T00:00:00Z,3.8,4.2,262157
2025-07-01T00:00:00Z,7.7,8.2,262157
2025-08-01T00:00:00Z,26.6,58.6,262157
2025-09-01T00:00:00Z,4.2,4.5,262157
2025-10-01T00:00:00Z,1.7,2.1,262157
2025-02-01T00:00:00Z,1.6,2,262161
2025-03-01T00:00:00Z,1.8,2.2,262161
2025-04-01T00:00:00Z,3,3.7,262161
2025-05-01T00:00:00Z,2.9,3.6,262161
2025-06-01T00:00:00Z,5.2,6.1,262161
2025-07-01T00:00:00Z,3.3,3.9,262161
2025-08-01T00:00:00Z,3.9,4.6,262161
2025-09-01T00:00:00Z,2,2.4,262161
2025-10-01T00:00:00Z,5.2,6.1,262161
2025-05-01T00:00:00Z,37.4,40.4,262163
2025-06-01T00:00:00Z,3.3,4,262163
2025-07-01T00:00:00Z,8.9,9.4,262163
2025-04-01T00:00:00Z,8.2,11,262253
2025-05-01T00:00:00Z,9.3,13.2,262253
2025-06-01T00:00:00Z,13.2,17.5,262253
2025-07-01T00:00:00Z,11.1,13.1,262253
2025-08-01T00:00:00Z,13.7,16.8,262253
2025-09-01T00:00:00Z,9.2,11.5,262253
2025-10-01T00:00:00Z,7.7,10.1,262253
2025-02-01T00:00:00Z,7.6,9,262257
2025-03-01T00:00:00Z,8.6,10.6,262257
2025-04-01T00:00:00Z,12.1,15.1,262257
2025-05-01T00:00:00Z,16.3,20.2,262257
2025-06-01T00:00:00Z,22.5,27.9,262257
2025-07-01T00:00:00Z,17.8,20.3,262257
2025-08-01T00:00:00Z,19,22.3,262257
2025-09-01T00:00:00Z,12.3,14.2,262257
2025-10-01T00:00:00Z,11.9,14.8,262257
2025-02-01T00:00:00Z,10.6,12.7,262259
2025-03-01T00:00:00Z,9.8,12.1,262259
2025-04-01T00:00:00Z,13.1,16.3,262259
2025-05-01T00:00:00Z,16.7,20.7,262259
2025-06-01T00:00:00Z,23.4,28.5,262259
2025-07-01T00:00:00Z,22.3,25.1,262259
2025-08-01T00:00:00Z,19.9,23.6,262259
2025-09-01T00:00:00Z,14.5,16.9,262259
2025-10-01T00:00:00Z,14.3,18.1,262259
2025-02-01T00:00:00Z,13.9,17,262261
2025-03-01T00:00:00Z,7.7,10.2,262261
2025-04-01T00:00:00Z,11,13.9,262261
2025-05-01T00:00:00Z,13.4,17.6,262261
2025-06-01T00:00:00Z,18,22.2,262261
2025-07-01T00:00:00Z,15.2,17.3,262261
2025-08-01T00:00:00Z,18.8,22.4,262261
2025-09-01T00:00:00Z,14.7,17.4,262261
2025-10-01T00:00:00Z,12.6,15.3,262261
2025-03-01T00:00:00Z,9,10.2,262327
2025-04-01T00:00:00Z,8,9,262327
2025-05-01T00:00:00Z,11.5,12.8,262327
2025-06-01T00:00:00Z,16.3,18,262327
2025-07-01T00:00:00Z,13,14,262327
2025-08-01T00:00:00Z,16.6,18.2,262327
2025-09-01T00:00:00Z,10.7,11.6,262327
2025-10-01T00:00:00Z,10.5,11.6,262327
2025-05-01T00:00:00Z,6.5,7,262331
2025-06-01T00:00:00Z,8.8,9.3,262331
2025-07-01T00:00:00Z,6.2,6.5,262331
2025-08-01T00:00:00Z,10.7,11.5,262331
2025-09-01T00:00:00Z,4.6,5,262331
2025-10-01T00:00:00Z,2.9,3.2,262331
2025-03-01T00:00:00Z,7,8.1,262343
2025-04-01T00:00:00Z,9.9,11.4,262343
2025-05-01T00:00:00Z,11.6,13.4,262343
2025-06-01T00:00:00Z,15.1,17.1,262343
2025-07-01T00:00:00Z,12.7,13.9,262343
2025-08-01T00:00:00Z,16,17.8,262343
2025-09-01T00:00:00Z,12.8,14.1,262343
2025-10-01T00:00:00Z,12.1,13.6,262343
2025-02-01T00:00:00Z,2.5,3.3,2624
2025-03-01T00:00:00Z,2.4,3.2,2624
2025-04-01T00:00:00Z,4.7,6.1,2624
2025-05-01T00:00:00Z,6.3,8.1,2624
2025-06-01T00:00:00Z,8.1,10.3,2624
2025-07-01T00:00:00Z,6.5,8,2624
2025-08-01T00:00:00Z,8.7,10.6,2624
